identifier,file_root,label
non-event-2007-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-06-01T00-00-00.csv,0
non-event-2007-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-07-01T00-00-00.csv,0
non-event-2007-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-08-01T00-00-00.csv,0
non-event-2007-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-09-01T00-00-00.csv,0
non-event-2007-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-10-01T00-00-00.csv,0
non-event-2007-11-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-11-01T00-00-00.csv,0
non-event-2007-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-12-01T00-00-00.csv,0
non-event-2008-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-01-01T00-00-00.csv,0
non-event-2008-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-02-01T00-00-00.csv,0
non-event-2008-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-03-01T00-00-00.csv,0
non-event-2008-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-04-01T00-00-00.csv,0
non-event-2008-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-05-01T00-00-00.csv,0
non-event-2008-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-06-01T00-00-00.csv,0
non-event-2008-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-07-01T00-00-00.csv,0
non-event-2008-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-08-01T00-00-00.csv,0
non-event-2008-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-09-01T00-00-00.csv,0
non-event-2008-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-10-01T00-00-00.csv,0
non-event-2008-11-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-11-01T00-00-00.csv,0
non-event-2008-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2008-12-01T00-00-00.csv,0
non-event-2009-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-01-01T00-00-00.csv,0
non-event-2009-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-02-01T00-00-00.csv,0
non-event-2009-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-03-01T00-00-00.csv,0
non-event-2009-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-04-01T00-00-00.csv,0
non-event-2009-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-05-01T00-00-00.csv,0
non-event-2009-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-06-01T00-00-00.csv,0
non-event-2009-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-07-01T00-00-00.csv,0
non-event-2009-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-08-01T00-00-00.csv,0
non-event-2009-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-09-01T00-00-00.csv,0
non-event-2009-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-10-01T00-00-00.csv,0
non-event-2009-11-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-11-01T00-00-00.csv,0
non-event-2009-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2009-12-01T00-00-00.csv,0
event-2000-07-13_22-45,2026-05-08/slice/GOES-g11/2000-07-13T22-45-00.csv,1
event-2000-07-22_01-15,2026-05-08/slice/GOES-g11/2000-07-22T01-15-00.csv,1
event-2000-09-12_04-05,2026-05-08/slice/GOES-g11/2000-09-12T04-05-00.csv,1
event-2000-09-12_09-00,2026-05-08/slice/GOES-g11/2000-09-12T09-00-00.csv,1
event-2000-09-13_09-00,2026-05-08/slice/GOES-g11/2000-09-13T09-00-00.csv,1
event-2000-09-14_12-10,2026-05-08/slice/GOES-g11/2000-09-14T12-10-00.csv,1
event-2000-10-15_23-25,2026-05-08/slice/GOES-g11/2000-10-15T23-25-00.csv,1
event-2000-11-08_11-50,2026-05-08/slice/GOES-g11/2000-11-08T11-50-00.csv,1
event-2000-11-09_01-50,2026-05-08/slice/GOES-g11/2000-11-09T01-50-00.csv,1
event-2000-11-09_05-55,2026-05-08/slice/GOES-g11/2000-11-09T05-55-00.csv,1
event-2000-11-09_13-05,2026-05-08/slice/GOES-g11/2000-11-09T13-05-00.csv,1
event-2000-11-10_01-25,2026-05-08/slice/GOES-g11/2000-11-10T01-25-00.csv,1
event-2000-11-10_05-50,2026-05-08/slice/GOES-g11/2000-11-10T05-50-00.csv,1
event-2000-11-10_11-45,2026-05-08/slice/GOES-g11/2000-11-10T11-45-00.csv,1
event-2000-11-11_05-50,2026-05-08/slice/GOES-g11/2000-11-11T05-50-00.csv,1
event-2000-11-12_06-10,2026-05-08/slice/GOES-g11/2000-11-12T06-10-00.csv,1
event-2000-11-24_05-15,2026-05-08/slice/GOES-g11/2000-11-24T05-15-00.csv,1
event-2000-11-25_13-20,2026-05-08/slice/GOES-g11/2000-11-25T13-20-00.csv,1
event-2000-11-26_04-50,2026-05-08/slice/GOES-g11/2000-11-26T04-50-00.csv,1
event-2000-11-26_09-25,2026-05-08/slice/GOES-g11/2000-11-26T09-25-00.csv,1
event-2000-11-27_01-00,2026-05-08/slice/GOES-g11/2000-11-27T01-00-00.csv,1
event-2000-11-27_04-50,2026-05-08/slice/GOES-g11/2000-11-27T04-50-00.csv,1
event-2000-11-28_04-45,2026-05-08/slice/GOES-g11/2000-11-28T04-45-00.csv,1
event-2001-01-28_08-15,2026-05-08/slice/GOES-g11/2001-01-28T08-15-00.csv,1
event-2001-01-28_12-55,2026-05-08/slice/GOES-g11/2001-01-28T12-55-00.csv,1
event-2001-01-29_01-55,2026-05-08/slice/GOES-g11/2001-01-29T01-55-00.csv,1
event-2001-01-29_04-40,2026-05-08/slice/GOES-g11/2001-01-29T04-40-00.csv,1
event-2001-03-29_05-00,2026-05-08/slice/GOES-g11/2001-03-29T05-00-00.csv,1
event-2001-03-30_09-15,2026-05-08/slice/GOES-g11/2001-03-30T09-15-00.csv,1
event-2001-04-05_09-40,2026-05-08/slice/GOES-g11/2001-04-05T09-40-00.csv,1
event-2001-04-09_21-25,2026-05-08/slice/GOES-g11/2001-04-09T21-25-00.csv,1
event-2001-04-15_02-10,2026-05-08/slice/GOES-g11/2001-04-15T02-10-00.csv,1
event-2001-04-17_15-25,2026-05-08/slice/GOES-g11/2001-04-17T15-25-00.csv,1
event-2001-04-19_06-45,2026-05-08/slice/GOES-g11/2001-04-19T06-45-00.csv,1
event-2001-04-19_13-20,2026-05-08/slice/GOES-g11/2001-04-19T13-20-00.csv,1
event-2001-05-07_10-35,2026-05-08/slice/GOES-g11/2001-05-07T10-35-00.csv,1
event-2001-06-15_06-00,2026-05-08/slice/GOES-g11/2001-06-15T06-00-00.csv,1
event-2001-08-15_13-35,2026-05-08/slice/GOES-g11/2001-08-15T13-35-00.csv,1
event-2001-08-17_17-15,2026-05-08/slice/GOES-g11/2001-08-17T17-15-00.csv,1
event-2003-10-26_06-25,2026-05-08/slice/GOES-g11/2003-10-26T06-25-00.csv,1
event-2003-10-28_00-15,2026-05-08/slice/GOES-g11/2003-10-28T00-15-00.csv,1
event-2003-10-31_12-00,2026-05-08/slice/GOES-g11/2003-10-31T12-00-00.csv,1
event-2003-11-01_22-55,2026-05-08/slice/GOES-g11/2003-11-01T22-55-00.csv,1
event-2003-11-04_09-55,2026-05-08/slice/GOES-g11/2003-11-04T09-55-00.csv,1
event-2003-11-21_09-45,2026-05-08/slice/GOES-g11/2003-11-21T09-45-00.csv,1
event-2003-12-02_03-05,2026-05-08/slice/GOES-g11/2003-12-02T03-05-00.csv,1
event-2003-12-02_11-10,2026-05-08/slice/GOES-g11/2003-12-02T11-10-00.csv,1
event-2003-12-03_03-05,2026-05-08/slice/GOES-g11/2003-12-03T03-05-00.csv,1
event-2004-04-10_23-05,2026-05-08/slice/GOES-g11/2004-04-10T23-05-00.csv,1
event-2004-07-25_06-25,2026-05-08/slice/GOES-g11/2004-07-25T06-25-00.csv,1
event-2004-07-27_03-10,2026-05-08/slice/GOES-g11/2004-07-27T03-10-00.csv,1
event-2004-07-27_06-35,2026-05-08/slice/GOES-g11/2004-07-27T06-35-00.csv,1
event-2004-09-13_09-05,2026-05-08/slice/GOES-g11/2004-09-13T09-05-00.csv,1
event-2004-09-19_07-25,2026-05-08/slice/GOES-g11/2004-09-19T07-25-00.csv,1
event-2004-10-31_18-55,2026-05-08/slice/GOES-g11/2004-10-31T18-55-00.csv,1
event-2004-11-07_06-55,2026-05-08/slice/GOES-g11/2004-11-07T06-55-00.csv,1
event-2005-01-15_14-00,2026-05-08/slice/GOES-g11/2005-01-15T14-00-00.csv,1
event-2005-01-19_08-10,2026-05-08/slice/GOES-g11/2005-01-19T08-10-00.csv,1
event-2005-01-19_12-05,2026-05-08/slice/GOES-g11/2005-01-19T12-05-00.csv,1
event-2005-05-13_16-50,2026-05-08/slice/GOES-g11/2005-05-13T16-50-00.csv,1
event-2005-06-16_10-00,2026-05-08/slice/GOES-g11/2005-06-16T10-00-00.csv,1
event-2005-07-14_01-50,2026-05-08/slice/GOES-g11/2005-07-14T01-50-00.csv,1
event-2005-07-17_05-35,2026-05-08/slice/GOES-g11/2005-07-17T05-35-00.csv,1
event-2005-07-17_08-40,2026-05-08/slice/GOES-g11/2005-07-17T08-40-00.csv,1
event-2005-07-27_10-50,2026-05-08/slice/GOES-g11/2005-07-27T10-50-00.csv,1
event-2005-07-31_12-00,2026-05-08/slice/GOES-g11/2005-07-31T12-00-00.csv,1
event-2005-08-22_08-30,2026-05-08/slice/GOES-g11/2005-08-22T08-30-00.csv,1
event-2005-09-07_14-15,2026-05-08/slice/GOES-g11/2005-09-07T14-15-00.csv,1
event-2005-09-13_12-30,2026-05-08/slice/GOES-g11/2005-09-13T12-30-00.csv,1
event-2006-12-06_03-55,2026-05-08/slice/GOES-g11/2006-12-06T03-55-00.csv,1
event-2006-12-12_15-10,2026-05-08/slice/GOES-g11/2006-12-12T15-10-00.csv,1
event-2006-12-14_10-55,2026-05-08/slice/GOES-g11/2006-12-14T10-55-00.csv,1
non-event-2000-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2000-07-01T00-00-00.csv,0
non-event-2000-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2000-08-01T00-00-00.csv,0
non-event-2000-09-15_17-50,2026-05-08/slice/GOES-g11/non_event/2000-09-15T17-50-00.csv,0
non-event-2000-10-16_17-50,2026-05-08/slice/GOES-g11/non_event/2000-10-16T17-50-00.csv,0
non-event-2000-11-12_21-05,2026-05-08/slice/GOES-g11/non_event/2000-11-12T21-05-00.csv,0
non-event-2000-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2000-12-01T00-00-00.csv,0
non-event-2001-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2001-01-01T00-00-00.csv,0
non-event-2001-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2001-02-01T00-00-00.csv,0
non-event-2001-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2001-03-01T00-00-00.csv,0
non-event-2001-04-20_04-25,2026-05-08/slice/GOES-g11/non_event/2001-04-20T04-25-00.csv,0
non-event-2001-05-08_15-20,2026-05-08/slice/GOES-g11/non_event/2001-05-08T15-20-00.csv,0
non-event-2001-06-16_07-10,2026-05-08/slice/GOES-g11/non_event/2001-06-16T07-10-00.csv,0
non-event-2001-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2001-07-01T00-00-00.csv,0
non-event-2001-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2001-08-01T00-00-00.csv,0
non-event-2001-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2001-09-01T00-00-00.csv,0
non-event-2001-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2001-12-01T00-00-00.csv,0
non-event-2003-06-18_00-00,2026-05-08/slice/GOES-g11/non_event/2003-06-18T00-00-00.csv,0
non-event-2003-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2003-07-01T00-00-00.csv,0
non-event-2003-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2003-08-01T00-00-00.csv,0
non-event-2003-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2003-09-01T00-00-00.csv,0
non-event-2003-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2003-10-01T00-00-00.csv,0
non-event-2003-11-07_09-30,2026-05-08/slice/GOES-g11/non_event/2003-11-07T09-30-00.csv,0
non-event-2003-12-03_22-30,2026-05-08/slice/GOES-g11/non_event/2003-12-03T22-30-00.csv,0
non-event-2004-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-01-01T00-00-00.csv,0
non-event-2004-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-02-01T00-00-00.csv,0
non-event-2004-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-03-01T00-00-00.csv,0
non-event-2004-04-12_02-15,2026-05-08/slice/GOES-g11/non_event/2004-04-12T02-15-00.csv,0
non-event-2004-05-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-05-01T00-00-00.csv,0
non-event-2004-06-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-06-01T00-00-00.csv,0
non-event-2004-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-07-01T00-00-00.csv,0
non-event-2004-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-08-01T00-00-00.csv,0
non-event-2004-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-09-01T00-00-00.csv,0
non-event-2004-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-10-01T00-00-00.csv,0
non-event-2004-11-13_15-00,2026-05-08/slice/GOES-g11/non_event/2004-11-13T15-00-00.csv,0
non-event-2004-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2004-12-01T00-00-00.csv,0
non-event-2005-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-01-01T00-00-00.csv,0
non-event-2005-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-02-01T00-00-00.csv,0
non-event-2005-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-03-01T00-00-00.csv,0
non-event-2005-04-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-04-01T00-00-00.csv,0
non-event-2005-05-15_06-40,2026-05-08/slice/GOES-g11/non_event/2005-05-15T06-40-00.csv,0
non-event-2005-06-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-06-01T00-00-00.csv,0
non-event-2005-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-07-01T00-00-00.csv,0
non-event-2005-08-01_10-40,2026-05-08/slice/GOES-g11/non_event/2005-08-01T10-40-00.csv,0
non-event-2005-09-16_00-30,2026-05-08/slice/GOES-g11/non_event/2005-09-16T00-30-00.csv,0
non-event-2005-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-10-01T00-00-00.csv,0
non-event-2005-11-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-11-01T00-00-00.csv,0
non-event-2005-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2005-12-01T00-00-00.csv,0
non-event-2006-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-01-01T00-00-00.csv,0
non-event-2006-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-02-01T00-00-00.csv,0
non-event-2006-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-03-01T00-00-00.csv,0
non-event-2006-04-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-04-01T00-00-00.csv,0
non-event-2006-05-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-05-01T00-00-00.csv,0
non-event-2006-06-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-06-01T00-00-00.csv,0
non-event-2006-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-07-01T00-00-00.csv,0
non-event-2006-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-08-01T00-00-00.csv,0
non-event-2006-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-09-01T00-00-00.csv,0
non-event-2006-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-10-01T00-00-00.csv,0
non-event-2006-11-01_00-00,2026-05-08/slice/GOES-g11/non_event/2006-11-01T00-00-00.csv,0
non-event-2006-12-15_16-20,2026-05-08/slice/GOES-g11/non_event/2006-12-15T16-20-00.csv,0
non-event-2007-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-01-01T00-00-00.csv,0
non-event-2007-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-02-01T00-00-00.csv,0
non-event-2007-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-03-01T00-00-00.csv,0
non-event-2007-04-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-04-01T00-00-00.csv,0
non-event-2007-05-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-05-01T00-00-00.csv,0
non-event-2007-06-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-06-01T00-00-00.csv,0
non-event-2007-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-07-01T00-00-00.csv,0
non-event-2007-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-08-01T00-00-00.csv,0
non-event-2007-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-09-01T00-00-00.csv,0
non-event-2007-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-10-01T00-00-00.csv,0
non-event-2007-11-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-11-01T00-00-00.csv,0
non-event-2007-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2007-12-01T00-00-00.csv,0
non-event-2008-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-01-01T00-00-00.csv,0
non-event-2008-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-02-01T00-00-00.csv,0
non-event-2008-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-03-01T00-00-00.csv,0
non-event-2008-04-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-04-01T00-00-00.csv,0
non-event-2008-05-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-05-01T00-00-00.csv,0
non-event-2008-06-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-06-01T00-00-00.csv,0
non-event-2008-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-07-01T00-00-00.csv,0
non-event-2008-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-08-01T00-00-00.csv,0
non-event-2008-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-09-01T00-00-00.csv,0
non-event-2008-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-10-01T00-00-00.csv,0
non-event-2008-11-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-11-01T00-00-00.csv,0
non-event-2008-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2008-12-01T00-00-00.csv,0
non-event-2009-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-01-01T00-00-00.csv,0
non-event-2009-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-02-01T00-00-00.csv,0
non-event-2009-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-03-01T00-00-00.csv,0
non-event-2009-04-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-04-01T00-00-00.csv,0
non-event-2009-05-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-05-01T00-00-00.csv,0
non-event-2009-06-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-06-01T00-00-00.csv,0
non-event-2009-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-07-01T00-00-00.csv,0
non-event-2009-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-08-01T00-00-00.csv,0
non-event-2009-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-09-01T00-00-00.csv,0
non-event-2009-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-10-01T00-00-00.csv,0
non-event-2009-11-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-11-01T00-00-00.csv,0
non-event-2009-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2009-12-01T00-00-00.csv,0
non-event-2010-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-01-01T00-00-00.csv,0
non-event-2010-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-02-01T00-00-00.csv,0
non-event-2010-03-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-03-01T00-00-00.csv,0
non-event-2010-04-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-04-01T00-00-00.csv,0
non-event-2010-05-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-05-01T00-00-00.csv,0
non-event-2010-06-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-06-01T00-00-00.csv,0
non-event-2010-07-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-07-01T00-00-00.csv,0
non-event-2010-08-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-08-01T00-00-00.csv,0
non-event-2010-09-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-09-01T00-00-00.csv,0
non-event-2010-10-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-10-01T00-00-00.csv,0
non-event-2010-11-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-11-01T00-00-00.csv,0
non-event-2010-12-01_00-00,2026-05-08/slice/GOES-g11/non_event/2010-12-01T00-00-00.csv,0
non-event-2011-01-01_00-00,2026-05-08/slice/GOES-g11/non_event/2011-01-01T00-00-00.csv,0
non-event-2011-02-01_00-00,2026-05-08/slice/GOES-g11/non_event/2011-02-01T00-00-00.csv,0
non-event-2003-01-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-01-01T00-00-00.csv,0
non-event-2003-02-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-02-01T00-00-00.csv,0
non-event-2003-03-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-03-01T00-00-00.csv,0
non-event-2003-04-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-04-01T00-00-00.csv,0
non-event-2003-05-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-05-01T00-00-00.csv,0
non-event-2003-06-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-06-01T00-00-00.csv,0
non-event-2003-07-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-07-01T00-00-00.csv,0
non-event-2003-08-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-08-01T00-00-00.csv,0
non-event-2003-09-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-09-01T00-00-00.csv,0
non-event-2003-10-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-10-01T00-00-00.csv,0
non-event-2003-11-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-11-01T00-00-00.csv,0
non-event-2003-12-01_00-00,2026-05-08/slice/GOES-g12/non_event/2003-12-01T00-00-00.csv,0
non-event-2004-01-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-01-01T00-00-00.csv,0
non-event-2004-02-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-02-01T00-00-00.csv,0
non-event-2004-03-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-03-01T00-00-00.csv,0
non-event-2004-04-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-04-01T00-00-00.csv,0
non-event-2004-05-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-05-01T00-00-00.csv,0
non-event-2004-06-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-06-01T00-00-00.csv,0
non-event-2004-07-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-07-01T00-00-00.csv,0
non-event-2004-08-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-08-01T00-00-00.csv,0
non-event-2004-09-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-09-01T00-00-00.csv,0
non-event-2004-10-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-10-01T00-00-00.csv,0
non-event-2004-11-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-11-01T00-00-00.csv,0
non-event-2004-12-01_00-00,2026-05-08/slice/GOES-g12/non_event/2004-12-01T00-00-00.csv,0
non-event-2005-01-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-01-01T00-00-00.csv,0
non-event-2005-02-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-02-01T00-00-00.csv,0
non-event-2005-03-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-03-01T00-00-00.csv,0
non-event-2005-04-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-04-01T00-00-00.csv,0
non-event-2005-05-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-05-01T00-00-00.csv,0
non-event-2005-06-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-06-01T00-00-00.csv,0
non-event-2005-07-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-07-01T00-00-00.csv,0
non-event-2005-08-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-08-01T00-00-00.csv,0
non-event-2005-09-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-09-01T00-00-00.csv,0
non-event-2005-10-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-10-01T00-00-00.csv,0
non-event-2005-11-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-11-01T00-00-00.csv,0
non-event-2005-12-01_00-00,2026-05-08/slice/GOES-g12/non_event/2005-12-01T00-00-00.csv,0
non-event-2006-01-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-01-01T00-00-00.csv,0
non-event-2006-02-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-02-01T00-00-00.csv,0
non-event-2006-03-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-03-01T00-00-00.csv,0
non-event-2006-04-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-04-01T00-00-00.csv,0
non-event-2006-05-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-05-01T00-00-00.csv,0
non-event-2006-06-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-06-01T00-00-00.csv,0
non-event-2006-07-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-07-01T00-00-00.csv,0
non-event-2006-08-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-08-01T00-00-00.csv,0
non-event-2006-09-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-09-01T00-00-00.csv,0
non-event-2006-10-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-10-01T00-00-00.csv,0
non-event-2006-11-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-11-01T00-00-00.csv,0
non-event-2006-12-01_00-00,2026-05-08/slice/GOES-g12/non_event/2006-12-01T00-00-00.csv,0
non-event-2007-01-01_00-00,2026-05-08/slice/GOES-g12/non_event/2007-01-01T00-00-00.csv,0
non-event-2007-02-01_00-00,2026-05-08/slice/GOES-g12/non_event/2007-02-01T00-00-00.csv,0
non-event-2007-03-01_00-00,2026-05-08/slice/GOES-g12/non_event/2007-03-01T00-00-00.csv,0
non-event-2007-04-01_00-00,2026-05-08/slice/GOES-g12/non_event/2007-04-01T00-00-00.csv,0
non-event-2007-05-01_00-00,2026-05-08/slice/GOES-g12/non_event/2007-05-01T00-00-00.csv,0
non-event-2007-06-01_00-00,2026-05-08/slice/GOES-g12/non_event/2007-06-01T00-00-00.csv,0
non-event-2007-07-01_00-00,2026-05-08/slice/GOES-g12/non_event/2007-07-01T00-00-00.csv,0
